,criterion,max_depth,min_samples_leaf,score,model,Test_Accuracy,algorithm,leaf_size,n_neighbors,p,weights,C,dual,penalty
17717,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,21.0,15.0,3.0,distance,,,
8716,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,25.0,10.0,3.0,uniform,,,
11657,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,13.0,18.0,1.0,distance,,,
9391,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,29.0,14.0,4.0,distance,,,
2839,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,18.0,15.0,4.0,distance,,,
2843,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,18.0,16.0,2.0,distance,,,
8271,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,22.0,14.0,4.0,distance,,,
13221,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,23.0,13.0,3.0,distance,,,
9405,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,29.0,16.0,3.0,distance,,,
13227,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,23.0,14.0,2.0,distance,,,
13231,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,23.0,14.0,4.0,distance,,,
16421,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,13.0,13.0,3.0,distance,,,
2857,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,18.0,18.0,1.0,distance,,,
11643,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,13.0,16.0,2.0,distance,,,
7951,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,20.0,14.0,4.0,distance,,,
17701,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,21.0,13.0,3.0,distance,,,
18677,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,27.0,15.0,3.0,distance,,,
16538,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,14.0,8.0,2.0,uniform,,,
7805,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,19.0,16.0,3.0,distance,,,
19141,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,30.0,13.0,3.0,distance,,,
9231,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,28.0,14.0,4.0,distance,,,
16597,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,14.0,15.0,3.0,distance,,,
12153,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,20.0,1.0,distance,,,
419,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,3.0,13.0,2.0,distance,,,
8396,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,23.0,10.0,3.0,uniform,,,
12137,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,18.0,1.0,distance,,,
3791,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,24.0,14.0,4.0,distance,,,
14191,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,29.0,14.0,4.0,distance,,,
14187,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,29.0,14.0,2.0,distance,,,
18837,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,28.0,15.0,3.0,distance,,,
14181,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,29.0,13.0,3.0,distance,,,
19098,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,30.0,8.0,2.0,uniform,,,
5907,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,7.0,19.0,2.0,distance,,,
12123,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,16.0,2.0,distance,,,
12457,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,18.0,18.0,1.0,distance,,,
16698,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,15.0,8.0,2.0,uniform,,,
12119,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,15.0,4.0,distance,,,
3141,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,20.0,13.0,3.0,distance,,,
5881,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,7.0,16.0,1.0,distance,,,
9196,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,28.0,10.0,3.0,uniform,,,
3147,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,20.0,14.0,2.0,distance,,,
3787,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,24.0,14.0,2.0,distance,,,
3151,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,20.0,14.0,4.0,distance,,,
17338,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,19.0,8.0,2.0,uniform,,,
107,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,1.0,14.0,2.0,distance,,,
17221,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,18.0,13.0,3.0,distance,,,
12581,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,19.0,13.0,3.0,distance,,,
7507,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,17.0,19.0,2.0,distance,,,
12473,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,18.0,20.0,1.0,distance,,,
18821,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,28.0,13.0,3.0,distance,,,
18181,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,24.0,13.0,3.0,distance,,,
17237,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,18.0,15.0,3.0,distance,,,
12439,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,18.0,15.0,4.0,distance,,,
1022,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,auto,7.0,8.0,4.0,uniform,,,
8751,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,25.0,14.0,4.0,distance,,,
5381,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,4.0,13.0,3.0,distance,,,
16581,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,brute,14.0,13.0,3.0,distance,,,
10942,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,9.0,8.0,4.0,uniform,,,
12443,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,kd_tree,18.0,16.0,2.0,distance,,,
9245,,,,0.776592082616179,KNeighborsClassifier,0.7718120805369127,ball_tree,28.0,16.0,3.0,distance,,,
7967,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,20.0,16.0,4.0,distance,,,
18363,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,25.0,16.0,2.0,distance,,,
13087,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,22.0,16.0,4.0,distance,,,
3965,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,25.0,16.0,3.0,distance,,,
2237,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,14.0,20.0,3.0,distance,,,
5180,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,3.0,8.0,3.0,uniform,,,
15147,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,5.0,14.0,2.0,distance,,,
4115,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,26.0,15.0,2.0,distance,,,
1751,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,11.0,19.0,4.0,distance,,,
439,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,3.0,15.0,4.0,distance,,,
10347,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,5.0,14.0,2.0,distance,,,
11837,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,14.0,20.0,3.0,distance,,,
3967,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,25.0,16.0,4.0,distance,,,
11677,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,13.0,20.0,3.0,distance,,,
1717,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,11.0,15.0,3.0,distance,,,
18857,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,28.0,18.0,1.0,distance,,,
15817,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,9.0,18.0,1.0,distance,,,
1703,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,11.0,13.0,4.0,distance,,,
18523,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,26.0,16.0,2.0,distance,,,
378,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,3.0,8.0,2.0,uniform,,,
8607,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,24.0,16.0,4.0,distance,,,
15803,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,9.0,16.0,2.0,distance,,,
17417,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,19.0,18.0,1.0,distance,,,
2197,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,14.0,15.0,3.0,distance,,,
2231,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,14.0,19.0,4.0,distance,,,
11783,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,14.0,13.0,4.0,distance,,,
17403,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,19.0,16.0,2.0,distance,,,
6557,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,11.0,20.0,3.0,distance,,,
10341,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,5.0,13.0,3.0,distance,,,
15177,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,5.0,18.0,1.0,distance,,,
11831,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,14.0,19.0,4.0,distance,,,
3955,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,25.0,15.0,2.0,distance,,,
11797,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,14.0,15.0,3.0,distance,,,
437,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,3.0,15.0,3.0,distance,,,
3961,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,25.0,16.0,1.0,distance,,,
18217,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,24.0,18.0,1.0,distance,,,
13075,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,22.0,15.0,2.0,distance,,,
5247,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,3.0,16.0,4.0,distance,,,
5245,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,3.0,16.0,3.0,distance,,,
13081,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,22.0,16.0,1.0,distance,,,
15163,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,5.0,16.0,2.0,distance,,,
17387,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,19.0,14.0,2.0,distance,,,
13085,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,22.0,16.0,3.0,distance,,,
14523,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,1.0,16.0,2.0,distance,,,
4121,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,26.0,16.0,1.0,distance,,,
10077,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,3.0,20.0,3.0,distance,,,
17737,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,21.0,18.0,1.0,distance,,,
12437,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,18.0,15.0,3.0,distance,,,
15467,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,7.0,14.0,2.0,distance,,,
18377,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,25.0,18.0,1.0,distance,,,
1863,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,12.0,13.0,4.0,distance,,,
15627,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,8.0,14.0,2.0,distance,,,
18187,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,24.0,14.0,2.0,distance,,,
12157,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,20.0,3.0,distance,,,
10138,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,4.0,8.0,2.0,uniform,,,
12151,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,19.0,4.0,distance,,,
12471,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,18.0,19.0,4.0,distance,,,
12477,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,18.0,20.0,3.0,distance,,,
2023,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,13.0,13.0,4.0,distance,,,
4870,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,1.0,9.0,4.0,uniform,,,
12117,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,15.0,3.0,distance,,,
8421,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,23.0,13.0,3.0,distance,,,
2037,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,13.0,15.0,3.0,distance,,,
6877,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,13.0,20.0,3.0,distance,,,
12103,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,16.0,13.0,4.0,distance,,,
4447,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,28.0,16.0,4.0,distance,,,
4445,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,28.0,16.0,3.0,distance,,,
4441,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,28.0,16.0,1.0,distance,,,
6717,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,12.0,20.0,3.0,distance,,,
18507,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,26.0,14.0,2.0,distance,,,
12423,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,18.0,13.0,4.0,distance,,,
4907,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,1.0,14.0,2.0,distance,,,
10073,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,3.0,20.0,1.0,distance,,,
8287,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,22.0,16.0,4.0,distance,,,
17723,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,21.0,16.0,2.0,distance,,,
12311,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,17.0,19.0,4.0,distance,,,
12277,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,17.0,15.0,3.0,distance,,,
12317,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,17.0,20.0,3.0,distance,,,
1917,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,12.0,20.0,3.0,distance,,,
10037,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,3.0,15.0,3.0,distance,,,
1911,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,12.0,19.0,4.0,distance,,,
18827,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,28.0,14.0,2.0,distance,,,
17707,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,21.0,14.0,2.0,distance,,,
12263,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,17.0,13.0,4.0,distance,,,
8261,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,22.0,13.0,3.0,distance,,,
15497,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,7.0,18.0,1.0,distance,,,
4755,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,30.0,15.0,2.0,distance,,,
4761,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,30.0,16.0,1.0,distance,,,
4765,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,30.0,16.0,3.0,distance,,,
4607,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,29.0,16.0,4.0,distance,,,
15483,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,7.0,16.0,2.0,distance,,,
4767,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,30.0,16.0,4.0,distance,,,
4605,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,29.0,16.0,3.0,distance,,,
4601,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,29.0,16.0,1.0,distance,,,
1877,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,12.0,15.0,3.0,distance,,,
4595,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,29.0,15.0,2.0,distance,,,
4435,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,28.0,15.0,2.0,distance,,,
8447,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,23.0,16.0,4.0,distance,,,
2183,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,14.0,13.0,4.0,distance,,,
4287,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,27.0,16.0,4.0,distance,,,
4281,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,27.0,16.0,1.0,distance,,,
4275,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,27.0,15.0,2.0,distance,,,
12761,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,20.0,16.0,1.0,distance,,,
15307,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,6.0,14.0,2.0,distance,,,
11957,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,15.0,15.0,3.0,distance,,,
8101,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,21.0,13.0,3.0,distance,,,
12765,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,20.0,16.0,3.0,distance,,,
12767,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,20.0,16.0,4.0,distance,,,
11943,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,15.0,13.0,4.0,distance,,,
5061,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,2.0,13.0,3.0,distance,,,
19017,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,29.0,18.0,1.0,distance,,,
15787,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,9.0,14.0,2.0,distance,,,
12915,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,21.0,15.0,2.0,distance,,,
12921,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,21.0,16.0,1.0,distance,,,
8581,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,24.0,13.0,3.0,distance,,,
12925,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,21.0,16.0,3.0,distance,,,
10233,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,4.0,20.0,1.0,distance,,,
1757,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,11.0,20.0,3.0,distance,,,
12927,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,21.0,16.0,4.0,distance,,,
10237,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,4.0,20.0,3.0,distance,,,
4127,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,26.0,16.0,4.0,distance,,,
19163,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,30.0,16.0,2.0,distance,,,
4125,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,26.0,16.0,3.0,distance,,,
4285,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,27.0,16.0,3.0,distance,,,
234,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,2.0,10.0,2.0,uniform,,,
15643,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,8.0,16.0,2.0,distance,,,
12755,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,20.0,15.0,2.0,distance,,,
12595,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,19.0,15.0,2.0,distance,,,
4925,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,1.0,16.0,3.0,distance,,,
2071,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,13.0,19.0,4.0,distance,,,
4927,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,ball_tree,1.0,16.0,4.0,distance,,,
10197,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,4.0,15.0,3.0,distance,,,
12601,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,19.0,16.0,1.0,distance,,,
19177,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,30.0,18.0,1.0,distance,,,
2077,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,auto,13.0,20.0,3.0,distance,,,
17577,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,20.0,18.0,1.0,distance,,,
10199,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,4.0,15.0,4.0,distance,,,
12605,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,19.0,16.0,3.0,distance,,,
12607,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,19.0,16.0,4.0,distance,,,
18987,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,29.0,14.0,2.0,distance,,,
17563,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,20.0,16.0,2.0,distance,,,
17547,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,20.0,14.0,2.0,distance,,,
18843,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,28.0,16.0,2.0,distance,,,
15657,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,8.0,18.0,1.0,distance,,,
18203,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,24.0,16.0,2.0,distance,,,
11997,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,kd_tree,15.0,20.0,3.0,distance,,,
15337,,,,0.7764199655765921,KNeighborsClassifier,0.7718120805369127,brute,6.0,18.0,1.0,distance,,,
